Customer No|Date Purchased|SKU|Price|Items Left|Total Cases Ordered
991|20170101|42399001|1.837|82|8
991|20170101|42708001|2.6290000000000004|81|8
991|20170101|42673001|3.619|69|7
991|20170101|42480001|4.389|84|9
991|20170101|42935001|3.9490000000000003|66|7
991|20170101|44123001|3.8390000000000004|117|12
991|20170101|43227001|2.5850000000000004|77|8
991|20170101|43991001|1.3860000000000001|76|8
991|20170101|43225001|0.913|83|8
991|20170101|42955001|4.213|76|8
991|20170101|43232001|2.9480000000000004|64|8
991|20170101|42842001|2.9260000000000006|82|8
991|20170101|42817001|2.959|75|8
991|20170101|43648001|1.529|82|8
991|20170101|43623001|7.029|77|8
991|20170101|43197001|3.0140000000000007|76|8
991|20170101|44104001|1.529|84|8
991|20170101|42530001|2.4090000000000003|84|8
991|20170101|43860001|1.9690000000000003|85|9
991|20170101|43173001|0.803|89|9
991|20170101|43377001|0.9790000000000001|82|9
991|20170101|42489001|2.101|79|8
991|20170101|43428001|3.8390000000000004|84|8
991|20170101|42777001|4.389|76|8
991|20170101|43372001|0.9790000000000001|72|8
991|20170101|43855001|2.2|71|8
991|20170101|43947001|0.8800000000000001|77|8
991|20170101|42338001|7.689000000000001|75|8
991|20170101|43469001|4.719|86|8
991|20170101|44006001|0.8360000000000001|70|8
991|20170101|42606001|12.089|85|9
991|20170101|43710001|3.003|87|8
991|20170101|43020001|12.089|83|9
991|20170101|43679001|3.1350000000000002|78|8
991|20170101|43627001|6.589|75|8
991|20170101|43840001|2.4200000000000004|76|8
991|20170101|42557001|2.4090000000000003|76|8
991|20170101|42857001|1.859|79|8
991|20170101|43288001|1.1990000000000003|85|9
991|20170101|43189001|1.4410000000000003|74|8
991|20170101|44134001|2.7720000000000002|87|9
991|20170101|43312001|1.859|83|8
991|20170101|43510001|2.9260000000000006|78|8
991|20170101|42890001|4.147|72|8
991|20170101|42805001|3.1790000000000003|81|8
991|20170101|43345001|1.4190000000000003|81|8
991|20170101|43564001|2.662|81|8
991|20170101|43925001|1.903|61|8
991|20170101|42922001|3.2890000000000006|89|9
991|20170101|43527001|5.489000000000001|104|12
991|20170101|43578001|3.971|81|8
991|20170101|43904001|0.7480000000000001|58|7
991|20170101|43503001|7.689000000000001|85|8
991|20170101|44063001|1.529|85|8
991|20170101|42586001|12.089|78|8
991|20170101|43887001|4.378|75|8
991|20170101|43182001|1.7490000000000003|74|8
991|20170101|43341001|1.4190000000000003|79|9
991|20170101|43629001|5.599|82|8
991|20170101|43798001|1.276|77|8
991|20170101|43348001|0.759|77|8
991|20170101|43096001|1.0230000000000001|81|8
991|20170101|42976001|4.389|92|10
991|20170101|43283001|3.2890000000000006|81|9
991|20170101|42582001|4.719|111|12
991|20170101|42667001|7.700000000000001|65|7
991|20170101|43138001|3.674|70|7
991|20170101|43798001|1.276|76|8
991|20170101|43091001|3.74|71|8
991|20170101|43477001|3.2890000000000006|75|7
991|20170101|42940001|2.75|77|8
991|20170101|43892001|2.9920000000000004|77|8
991|20170101|43946001|1.2429999999999999|82|8
991|20170101|44040001|0.8690000000000001|84|9
991|20170101|42855001|2.189|77|8
991|20170101|42212001|2.6510000000000002|77|8
991|20170101|42288001|8.789000000000001|74|8
991|20170101|42348001|2.4090000000000003|97|10
991|20170101|42910001|2.75|71|8
991|20170101|42416001|1.837|71|7
991|20170101|44132001|3.2560000000000002|70|8
991|20170101|43563001|3.058|75|8
991|20170101|42959001|2.189|72|8
991|20170101|42736001|3.4210000000000003|72|8
991|20170101|42356001|2.079|122|23
992|20170101|42526001|4.389|111|12
992|20170101|42315001|4.389|85|10
992|20170101|42314001|2.3540000000000005|201|21
992|20170101|43211001|11.539000000000001|84|9
992|20170101|42420001|3.278|89|8
992|20170101|43019001|12.089|77|9
992|20170101|42370001|3.2450000000000006|78|8
992|20170101|43571001|1.056|88|9
992|20170101|42859001|2.189|81|8
992|20170101|43558001|4.224|58|7
992|20170101|44060001|2.849|81|8
992|20170101|43778001|0.7040000000000001|87|9
992|20170101|42859001|2.189|80|8
992|20170101|42430001|1.837|81|8
992|20170101|43713001|2.706|86|8
992|20170101|43189001|1.4410000000000003|73|8
992|20170101|43677001|3.2890000000000006|75|8
992|20170101|42864001|2.75|75|8
992|20170101|42747001|2.6510000000000002|73|8
992|20170101|43272001|1.7490000000000003|74|8
992|20170101|42273001|1.6830000000000003|75|8
992|20170101|42083001|4.389|92|9
992|20170101|44068001|2.519|74|8
992|20170101|43222001|3.2560000000000002|74|8
992|20170101|42158001|1.881|79|8
992|20170101|42576001|4.719|106|11
992|20170101|43859001|5.7090000000000005|81|8
992|20170101|42942001|3.9490000000000003|92|10
992|20170101|43318001|1.4190000000000003|84|9
992|20170101|43940001|2.4420000000000006|78|8
992|20170101|42984001|4.312|72|8
992|20170101|43163001|3.047|75|8
992|20170101|42205001|1.9470000000000003|75|8
992|20170101|42106001|3.762|72|8
992|20170101|42226001|1.9140000000000001|71|8
992|20170101|42391001|2.75|87|9
992|20170101|43282001|3.2890000000000006|89|9
992|20170101|43242001|2.321|82|8
992|20170101|42356001|2.079|121|23
992|20170101|43594001|8.239|68|8
992|20170101|42613001|10.989|89|9
992|20170101|43312001|1.859|82|8
992|20170101|42724001|2.3100000000000005|75|8
992|20170101|42518001|4.719|68|8
992|20170101|43963001|1.4190000000000003|73|8
992|20170101|43462001|15.609|76|8
992|20170101|44141001|1.7050000000000003|85|8
992|20170101|43392001|4.829|86|9
992|20170101|43381001|3.2890000000000006|76|8
992|20170101|42565001|4.1690000000000005|63|7
992|20170101|43563001|3.058|74|8
992|20170101|42990001|1.8920000000000001|83|8
992|20170101|42472001|2.552|89|10
992|20170101|42552001|1.1990000000000003|77|8
992|20170101|42865001|1.639|75|8
992|20170101|42352001|6.589|69|7
992|20170101|42279001|15.719000000000001|77|8
993|20170101|42576001|4.719|105|11
993|20170101|43211001|11.539000000000001|83|9
993|20170101|43233001|1.9580000000000002|71|8
993|20170101|42352001|6.589|68|7
993|20170101|42631001|5.269|84|8
993|20170101|43692001|7.689000000000001|73|8
993|20170101|43261001|2.7390000000000003|86|9
993|20170101|42757001|3.971|70|8
993|20170101|43684001|2.6290000000000004|80|8
993|20170101|42598001|2.849|73|7
993|20170101|42728001|3.8390000000000004|82|8
993|20170101|43939001|1.7050000000000003|70|8
993|20170101|44006001|0.8360000000000001|69|8
993|20170101|43125001|2.6290000000000004|68|8
993|20170101|43182001|1.7490000000000003|73|8
993|20170101|43991001|1.3860000000000001|75|8
993|20170101|42516001|4.719|69|8
993|20170101|43922001|3.2890000000000006|85|9
993|20170101|42235001|3.3000000000000003|83|8
993|20170101|43833001|1.9800000000000002|67|8
993|20170101|42619001|11.539000000000001|75|9
993|20170101|43750001|1.606|82|8
993|20170101|43133001|2.4530000000000003|87|8
993|20170101|43581001|4.345000000000001|77|8
993|20170101|43359001|1.4190000000000003|71|8
993|20170101|42234001|3.3000000000000003|87|9
993|20170101|42583001|4.719|108|11
993|20170101|44033001|1.1990000000000003|87|8
993|20170101|42652001|3.619|75|9
993|20170101|42618001|11.539000000000001|87|9
993|20170101|42464001|3.6410000000000005|76|8
993|20170101|42190001|3.74|74|8
993|20170101|43097001|4.048000000000001|66|7
993|20170101|43936001|2.9920000000000004|79|8
993|20170101|42555001|9.559000000000001|73|8
993|20170101|42181001|6.039000000000001|69|7
993|20170101|42960001|1.6500000000000001|69|8
993|20170101|42872001|2.7390000000000003|73|8
993|20170101|44046001|1.4190000000000003|78|8
993|20170101|42771001|13.189000000000002|80|8
993|20170101|42894001|2.75|81|9
993|20170101|43114001|3.2450000000000006|79|8
993|20170101|43385001|4.1690000000000005|81|10
993|20170101|42156001|0.8690000000000001|87|8
993|20170101|43547001|10.989|79|8
993|20170101|43747001|4.301|80|8
993|20170101|43581001|4.345000000000001|76|8
993|20170101|44119001|4.389|76|8
993|20170101|43284001|3.5090000000000003|82|8
993|20170101|42697001|3.0690000000000004|90|8
993|20170101|44136001|2.915|83|8
993|20170101|43539001|8.789000000000001|68|7
993|20170101|44072001|1.529|69|7
993|20170101|42158001|1.881|78|8
993|20170101|42243001|8.459000000000001|81|8
993|20170101|42588001|12.089|82|8
993|20170101|42903001|4.829|84|10
993|20170101|43778001|0.7040000000000001|86|9
993|20170101|44065001|1.529|73|8
993|20170101|42782001|2.4090000000000003|83|9
993|20170101|42747001|2.6510000000000002|72|8
993|20170101|42679001|1.793|73|7
993|20170101|43131001|3.1790000000000003|82|8
993|20170101|42146001|0.9680000000000001|69|8
993|20170101|44134001|2.7720000000000002|86|9
993|20170101|44030001|0.8690000000000001|84|9
993|20170101|43556001|2.552|65|7
993|20170101|43167001|1.9800000000000002|73|8
993|20170101|42114001|2.684|80|8
993|20170101|42271001|8.778|82|8
993|20170101|43584001|2.849|75|7
993|20170101|43343001|1.4190000000000003|75|9
993|20170101|43974001|1.4190000000000003|77|8
993|20170101|42341001|3.619|74|8
993|20170101|43017001|12.089|69|8
993|20170101|42543001|2.4090000000000003|65|8
993|20170101|42342001|7.689000000000001|81|8
993|20170101|43239001|2.6950000000000003|79|8
993|20170101|43719001|2.75|82|8
993|20170101|43279001|2.7390000000000003|79|8
993|20170101|42953001|0.671|68|8
993|20170101|43177001|2.189|66|7
993|20170101|42624001|5.819000000000001|78|8
993|20170101|43959001|1.287|84|8
993|20170101|43310001|1.859|87|9
993|20170101|42751001|3.2890000000000006|84|8
993|20170101|43302001|2.7390000000000003|79|8
994|20170101|42562001|2.959|87|11
994|20170101|43703001|0.5720000000000001|74|8
994|20170101|42837001|2.7390000000000003|76|7
994|20170101|42501001|0.8910000000000001|76|8
994|20170101|42211001|1.254|64|8
994|20170101|42763001|13.189000000000002|77|8
994|20170101|43030001|12.089|81|9
994|20170101|44146001|3.0140000000000007|78|8
994|20170101|43392001|4.829|85|9
994|20170101|42094001|3.2890000000000006|79|8
994|20170101|43585001|1.9690000000000003|71|8
994|20170101|42695001|4.279000000000001|82|8
994|20170101|42405001|1.837|73|8
994|20170101|43194001|0.7480000000000001|77|8
994|20170101|43497001|3.619|86|8
994|20170101|43954001|1.4850000000000003|78|8
994|20170101|42880001|2.75|76|8
994|20170101|42432001|1.837|61|7
994|20170101|42979001|4.059|66|8
994|20170101|42596001|7.469|72|8
994|20170101|42510001|21.989|75|8
994|20170101|43843001|1.4520000000000002|86|8
994|20170101|43153001|1.804|69|8
994|20170101|43386001|7.2490000000000006|86|9
994|20170101|43945001|3.927|69|8
994|20170101|42333001|3.2890000000000006|74|8
994|20170101|43031001|25.289|88|9
994|20170101|43354001|1.4190000000000003|100|9
994|20170101|43344001|0.759|78|9
994|20170101|42755001|7.2490000000000006|81|8
994|20170101|43460001|1.7490000000000003|72|8
994|20170101|42300001|7.2490000000000006|81|8
994|20170101|42686001|0.759|79|8
994|20170101|43464001|3.619|75|8
994|20170101|43384001|4.829|83|9
994|20170101|44032001|1.1990000000000003|81|8
994|20170101|42576001|4.719|104|11
994|20170101|42870001|2.7390000000000003|72|8
994|20170101|44147001|3.9490000000000003|77|8
994|20170101|42594001|12.089|85|8
994|20170101|43273001|1.7490000000000003|90|9
994|20170101|42916001|2.75|78|8
994|20170101|42629001|3.8390000000000004|72|7
994|20170101|43129001|3.1790000000000003|81|9
994|20170101|42361001|1.089|85|9
994|20170101|43082001|2.7170000000000005|91|8
994|20170101|43218001|24.189|88|9
994|20170101|43050001|1.1|81|8
994|20170101|42179001|3.3000000000000003|80|8
994|20170101|42238001|1.1|77|8
994|20170101|43328001|1.4190000000000003|83|9
994|20170101|43086001|2.0240000000000005|76|8
994|20170101|42091001|7.689000000000001|104|10
994|20170101|43482001|4.389|70|8
994|20170101|43786001|10.879000000000001|78|8
994|20170101|42370001|3.2450000000000006|77|8
994|20170101|43113001|1.6720000000000002|79|7
994|20170101|43283001|3.2890000000000006|80|9
995|20170101|42359001|4.059|157|23
995|20170101|42439001|3.608|89|9
995|20170101|43526001|6.9190000000000005|107|11
995|20170101|43154001|0.8140000000000001|70|8
995|20170101|42309001|1.089|89|8
995|20170101|42619001|11.539000000000001|74|9
995|20170101|43588001|0.902|77|8
995|20170101|44023001|1.1990000000000003|66|8
995|20170101|43547001|10.989|78|8
995|20170101|42374001|3.7840000000000003|65|7
995|20170101|43080001|0.6930000000000001|93|9
995|20170101|43554001|2.189|80|8
995|20170101|44052001|3.058|85|9
995|20170101|44064001|1.529|80|8
995|20170101|42368001|3.212|70|8
995|20170101|43757001|3.2890000000000006|83|8
995|20170101|42300001|7.2490000000000006|80|8
995|20170101|43172001|2.607|85|8
995|20170101|42748001|1.7160000000000002|84|8
995|20170101|43128001|3.8390000000000004|74|8
995|20170101|43329001|1.1990000000000003|72|9
995|20170101|43741001|0.682|82|8
995|20170101|42524001|3.8390000000000004|115|12
995|20170101|42256001|3.003|72|8
995|20170101|43468001|4.719|77|8
995|20170101|43349001|1.4190000000000003|77|8
995|20170101|42201001|4.1690000000000005|70|8
995|20170101|42769001|4.389|70|7
995|20170101|43466001|4.719|70|8
995|20170101|42884001|2.75|74|8
995|20170101|42444001|4.829|91|9
995|20170101|43352001|0.759|77|8
995|20170101|42594001|12.089|84|8
995|20170101|42209001|2.035|78|9
995|20170101|43801001|1.529|66|8
995|20170101|43047001|1.1|73|8
995|20170101|43322001|1.4190000000000003|82|8
995|20170101|42313001|2.519|187|21
995|20170101|42994001|0.627|83|8
995|20170101|43852001|1.859|83|8
995|20170101|42789001|9.889000000000001|87|9
995|20170101|43130001|4.1690000000000005|82|8
995|20170101|42190001|3.74|73|8
995|20170101|43311001|1.859|85|9
995|20170101|43285001|3.5090000000000003|88|9
995|20170101|43437001|3.619|73|8
995|20170101|42278001|2.519|76|8
995|20170101|43873001|1.9690000000000003|54|7
995|20170101|42381001|2.563|79|9
995|20170101|43135001|2.3980000000000006|79|8
995|20170101|43755001|1.6500000000000001|68|7
995|20170101|43173001|0.803|88|9
995|20170101|43935001|1.573|79|8
995|20170101|42770001|4.389|77|8
995|20170101|44090001|3.2890000000000006|75|8
995|20170101|42182001|2.75|78|8
995|20170101|42430001|1.837|80|8
995|20170101|42716001|4.389|84|9
995|20170101|44088001|2.849|73|8
995|20170101|42603001|20.669|94|9
995|20170101|43103001|1.4630000000000003|72|8
995|20170101|42588001|12.089|81|8
995|20170101|42120001|4.0040000000000004|74|7
995|20170101|42612001|12.089|86|9
995|20170101|43276001|1.9690000000000003|95|9
995|20170101|42322001|0.77|96|9
995|20170101|42531001|2.4090000000000003|75|7
995|20170101|42245001|2.574|61|8
995|20170101|43011001|12.089|82|8
995|20170101|43124001|2.7390000000000003|82|9
995|20170101|43705001|3.619|86|9
995|20170101|43294001|1.1990000000000003|80|8
996|20170101|42360001|2.079|129|23
996|20170101|42922001|3.2890000000000006|88|9
996|20170101|42580001|4.1690000000000005|110|12
996|20170101|42949001|1.9360000000000002|71|7
996|20170101|43747001|4.301|79|8
996|20170101|43976001|1.4190000000000003|80|8
996|20170101|43918001|3.058|59|7
996|20170101|43431001|3.8390000000000004|75|8
996|20170101|42131001|3.5090000000000003|78|8
996|20170101|43216001|11.539000000000001|89|9
996|20170101|43444001|2.959|74|7
996|20170101|42686001|0.759|78|8
996|20170101|43608001|1.1990000000000003|75|8
996|20170101|42993001|3.806|80|8
996|20170101|43962001|1.4190000000000003|83|8
996|20170101|43997001|2.706|63|8
996|20170101|42392001|3.2890000000000006|88|9
996|20170101|43575001|4.257000000000001|75|8
996|20170101|42484001|1.4190000000000003|72|8
996|20170101|43970001|1.4190000000000003|85|8
996|20170101|42103001|1.6940000000000002|85|9
996|20170101|42941001|2.75|97|10
996|20170101|42957001|2.0570000000000004|76|8
996|20170101|42991001|1.7050000000000003|78|8
996|20170101|43019001|12.089|76|9
996|20170101|42930001|2.75|81|10
996|20170101|42295001|8.789000000000001|86|9
996|20170101|43833001|1.9800000000000002|66|8
996|20170101|43987001|3.1130000000000004|75|8
996|20170101|42427001|1.837|78|7
996|20170101|43172001|2.607|84|8
996|20170101|42541001|2.4090000000000003|78|8
996|20170101|44101001|1.529|85|8
996|20170101|43545001|8.789000000000001|79|8
996|20170101|43674001|3.124|65|7
996|20170101|43962001|1.4190000000000003|82|8
996|20170101|43177001|2.189|65|7
996|20170101|43122001|2.618|72|8
996|20170101|42250001|1.9910000000000003|85|8
996|20170101|42804001|2.4090000000000003|79|8
996|20170101|42820001|9.669|90|9
996|20170101|42686001|0.759|77|8
996|20170101|43458001|1.7490000000000003|93|9
996|20170101|43941001|3.2450000000000006|88|9
996|20170101|43430001|3.8390000000000004|78|8
996|20170101|42186001|4.0040000000000004|80|9
996|20170101|43744001|2.0130000000000003|72|8
996|20170101|44026001|0.8690000000000001|88|9
996|20170101|43900001|0.7370000000000001|79|8
996|20170101|42594001|12.089|83|8
996|20170101|43895001|3.5420000000000007|71|7
996|20170101|43001001|4.048000000000001|73|8
996|20170101|44127001|3.08|77|8
996|20170101|42671001|4.389|118|12
996|20170101|42775001|14.509|77|8
996|20170101|42659001|3.619|74|8
996|20170101|43410001|0.55|88|8
996|20170101|42607001|31.339000000000002|82|9
996|20170101|44018001|1.1990000000000003|69|8
996|20170101|43925001|1.903|60|8
996|20170101|42710001|2.6290000000000004|85|9
996|20170101|43694001|7.689000000000001|79|8
996|20170101|42182001|2.75|77|8
996|20170101|42392001|3.2890000000000006|87|9
996|20170101|42767001|4.389|72|8
996|20170101|42833001|1.6720000000000002|76|8
996|20170101|42092001|1.1|83|8
996|20170101|43879001|1.7050000000000003|80|8
997|20170101|42357001|4.059|151|23
997|20170101|42919001|4.829|100|10
997|20170101|43491001|4.059|73|7
997|20170101|43276001|1.9690000000000003|94|9
997|20170101|43714001|0.561|79|9
997|20170101|42378001|3.036|76|8
997|20170101|42929001|3.9490000000000003|75|8
997|20170101|42489001|2.101|78|8
997|20170101|42359001|4.059|156|23
997|20170101|43441001|3.2890000000000006|69|8
997|20170101|42204001|0.671|85|8
997|20170101|43244001|6.039000000000001|72|8
997|20170101|43856001|1.265|79|8
997|20170101|43256001|2.7390000000000003|89|8
997|20170101|42306001|4.389|78|9
997|20170101|44032001|1.1990000000000003|80|8
997|20170101|43149001|4.246|75|8
997|20170101|43502001|7.689000000000001|82|8
997|20170101|42401001|1.837|80|8
997|20170101|44070001|1.529|88|9
997|20170101|43994001|1.353|76|8
997|20170101|42195001|2.9040000000000004|78|8
997|20170101|42991001|1.7050000000000003|77|8
997|20170101|44055001|0.6930000000000001|70|8
997|20170101|42952001|2.64|81|9
997|20170101|43247001|7.689000000000001|82|8
997|20170101|42579001|3.7290000000000005|77|8
997|20170101|42188001|2.8600000000000003|83|8
997|20170101|42891001|4.147|72|8
997|20170101|42250001|1.9910000000000003|84|8
997|20170101|42555001|9.559000000000001|72|8
997|20170101|42308001|3.2890000000000006|76|8
997|20170101|42520001|4.389|134|13
997|20170101|42826001|1.54|90|10
997|20170101|42525001|4.389|106|11
997|20170101|42916001|2.75|77|8
997|20170101|42869001|2.7390000000000003|87|9
997|20170101|42890001|4.147|71|8
997|20170101|43238001|1.2429999999999999|77|8
997|20170101|42654001|3.619|92|10
997|20170101|43215001|24.189|86|9
997|20170101|42262001|1.276|70|8
997|20170101|42590001|12.089|74|8
997|20170101|42092001|1.1|82|8
997|20170101|42577001|4.719|113|12
997|20170101|42586001|12.089|77|8
998|20170101|42358001|2.079|135|23
998|20170101|42450001|3.2890000000000006|94|10
998|20170101|43749001|3.2890000000000006|70|8
998|20170101|42881001|2.75|76|8
998|20170101|42253001|3.7950000000000004|78|8
998|20170101|42135001|2.156|80|8
998|20170101|42158001|1.881|77|8
998|20170101|43876001|1.1|81|8
998|20170101|42909001|2.75|91|10
998|20170101|43214001|11.539000000000001|89|9
998|20170101|42638001|2.7390000000000003|73|8
998|20170101|43176001|3.2890000000000006|71|8
998|20170101|43129001|3.1790000000000003|80|9
998|20170101|43759001|2.387|72|8
998|20170101|43963001|1.4190000000000003|72|8
998|20170101|43884001|1.826|69|8
998|20170101|43807001|0.6930000000000001|84|8
998|20170101|43654001|1.595|68|7
998|20170101|43285001|3.5090000000000003|87|9
998|20170101|43802001|3.8720000000000003|79|8
998|20170101|43411001|3.2890000000000006|77|8
998|20170101|42534001|2.4090000000000003|85|8
998|20170101|42490001|1.7270000000000003|77|8
998|20170101|43916001|1.7050000000000003|75|8
998|20170101|42251001|1.6280000000000001|91|10
998|20170101|42262001|1.276|69|8
998|20170101|42288001|8.789000000000001|73|8
998|20170101|43950001|3.047|83|9
998|20170101|42924001|2.75|96|10
998|20170101|43217001|24.189|83|8
998|20170101|44021001|1.1990000000000003|83|9
998|20170101|43742001|4.279000000000001|74|8
998|20170101|43175001|2.343|80|8
998|20170101|42161001|4.015000000000001|79|8
998|20170101|43958001|2.2|74|8
998|20170101|43141001|1.6500000000000001|69|8
998|20170101|44083001|1.529|77|8
998|20170101|43874001|1.529|84|9
998|20170101|43366001|0.9790000000000001|78|8
998|20170101|43044001|4.279000000000001|75|8
998|20170101|43458001|1.7490000000000003|92|9
998|20170101|43417001|1.859|77|8
998|20170101|42640001|4.279000000000001|76|8
998|20170101|42267001|1.859|119|12
998|20170101|42182001|2.75|76|8
998|20170101|44048001|1.4850000000000003|78|8
998|20170101|42908001|2.75|95|10
998|20170101|42254001|3.1130000000000004|85|8
998|20170101|42766001|4.389|84|8
998|20170101|42571001|4.389|107|12
998|20170101|43036001|23.089|90|9
998|20170101|42483001|2.189|79|8
998|20170101|43623001|7.029|76|8
998|20170101|44042001|1.1990000000000003|86|8
998|20170101|43356001|1.4190000000000003|70|8
998|20170101|43691001|4.059|79|8
998|20170101|43667001|2.4090000000000003|84|8
998|20170101|43512001|1.7050000000000003|85|8
998|20170101|42231001|3.3000000000000003|75|8
998|20170101|42673001|3.619|68|7
998|20170101|42208001|2.101|85|8
998|20170101|43456001|2.959|72|8
998|20170101|42574001|4.389|98|11
998|20170101|43725001|1.584|69|7
998|20170101|44145001|3.487|91|8
998|20170101|43043001|3.619|75|8
998|20170101|42674001|2.6510000000000002|75|8
998|20170101|43517001|2.4859999999999998|73|7
998|20170101|42274001|3.1130000000000004|81|8
998|20170101|43956001|3.531|85|8
998|20170101|43230001|1.056|85|9
998|20170101|43513001|1.6500000000000001|68|7
998|20170101|43114001|3.2450000000000006|78|8
998|20170101|43823001|1.9910000000000003|86|8
999|20170101|42360001|2.079|128|23
999|20170101|42899001|4.829|79|8
999|20170101|42671001|4.389|117|12
999|20170101|42555001|9.559000000000001|71|8
999|20170101|43641001|1.848|79|8
999|20170101|43391001|8.459000000000001|78|9
999|20170101|42737001|2.4970000000000003|73|8
999|20170101|42377001|0.7480000000000001|83|8
999|20170101|43687001|2.189|91|10
999|20170101|42157001|1.7380000000000002|86|9
999|20170101|42537001|2.4090000000000003|63|8
999|20170101|43692001|7.689000000000001|72|8
999|20170101|43510001|2.9260000000000006|77|8
999|20170101|43801001|1.529|65|8
999|20170101|42557001|2.4090000000000003|75|8
999|20170101|43413001|3.2890000000000006|85|9
999|20170101|43655001|3.5640000000000005|61|8
999|20170101|43539001|8.789000000000001|67|7
999|20170101|43925001|1.903|59|8
999|20170101|43274001|1.9690000000000003|87|9
999|20170101|42613001|10.989|88|9
999|20170101|43541001|6.039000000000001|68|8
999|20170101|42969001|1.089|88|8
999|20170101|42801001|1.6500000000000001|67|8
999|20170101|42784001|2.4090000000000003|75|8
999|20170101|43669001|3.2560000000000002|84|9
999|20170101|43465001|3.619|74|8
999|20170101|43838001|4.356|70|8
999|20170101|43825001|2.6510000000000002|71|8
999|20170101|43676001|3.168|78|8
999|20170101|43294001|1.1990000000000003|79|8
999|20170101|42389001|2.75|61|7
999|20170101|43472001|4.939000000000001|74|8
999|20170101|42638001|2.7390000000000003|72|8
999|20170101|42623001|3.2890000000000006|94|9
999|20170101|42638001|2.7390000000000003|71|8
999|20170101|42763001|13.189000000000002|76|8
999|20170101|42340001|7.689000000000001|69|8
999|20170101|42285001|8.789000000000001|77|8
999|20170101|43992001|0.8580000000000001|77|8
999|20170101|42429001|1.837|80|8
999|20170101|44091001|3.2890000000000006|74|8
999|20170101|43051001|1.1|79|8
999|20170101|42727001|4.829|89|9
999|20170101|42814001|2.959|65|8
999|20170101|42987001|3.806|78|7
999|20170101|42663001|4.829|87|8
999|20170101|44014001|1.4190000000000003|74|8
999|20170101|42335001|3.2890000000000006|114|11
999|20170101|42291001|8.789000000000001|72|8
999|20170101|42506001|4.345000000000001|70|8
999|20170101|43791001|1.1|67|8
999|20170101|42083001|4.389|91|9
999|20170101|43670001|1.298|74|8
999|20170101|42178001|3.3000000000000003|80|8
999|20170101|43614001|6.589|88|9
999|20170101|42206001|2.0240000000000005|76|8
999|20170101|43196001|3.674|77|8
999|20170101|42512001|1.6500000000000001|88|9
999|20170101|43272001|1.7490000000000003|73|8
999|20170101|43383001|1.265|79|8
999|20170101|43698001|15.609|75|8
999|20170101|43021001|12.089|94|9
999|20170101|42698001|3.0690000000000004|83|8
999|20170101|42223001|0.803|91|9
999|20170101|42813001|1.859|78|8
999|20170101|42178001|3.3000000000000003|79|8
999|20170101|43994001|1.353|75|8
999|20170101|42648001|6.589|73|8
999|20170101|43547001|10.989|77|8
1000|20170101|43209001|24.189|89|9
1000|20170101|44024001|1.1990000000000003|81|8
1000|20170101|42703001|3.0690000000000004|70|8
1000|20170101|43365001|0.9790000000000001|96|9
1000|20170101|42281001|8.789000000000001|78|8
1000|20170101|43512001|1.7050000000000003|84|8
1000|20170101|42506001|4.345000000000001|69|8
1000|20170101|43780001|2.09|81|8
1000|20170101|43514001|2.8380000000000005|80|8
1000|20170101|43080001|0.6930000000000001|92|9
1000|20170101|43578001|3.971|80|8
1000|20170101|43581001|4.345000000000001|75|8
1000|20170101|43733001|3.8720000000000003|67|8
1000|20170101|42841001|3.6410000000000005|77|8
1000|20170101|42990001|1.8920000000000001|82|8
1000|20170101|43925001|1.903|58|8
1000|20170101|43306001|2.7390000000000003|88|9
1000|20170101|43104001|1.826|69|9
1000|20170101|43974001|1.4190000000000003|76|8
1000|20170101|43227001|2.5850000000000004|76|8
1000|20170101|42746001|1.7820000000000003|79|8
1000|20170101|43126001|2.6290000000000004|77|8
1000|20170101|43522001|2.123|95|9
1000|20170101|42167001|2.75|78|8
1000|20170101|43335001|0.759|78|8
1000|20170101|42979001|4.059|65|8
1000|20170101|43970001|1.4190000000000003|84|8
1000|20170101|43093001|3.0250000000000004|76|8
1000|20170101|44075001|1.529|80|8
1000|20170101|43402001|3.2890000000000006|94|9
1000|20170101|43885001|3.0140000000000007|85|9
1001|20170101|43386001|7.2490000000000006|85|9
1001|20170101|42598001|2.849|72|7
1001|20170101|42241001|3.399|76|8
1001|20170101|43811001|1.0230000000000001|78|8
1001|20170101|42199001|3.9930000000000003|67|8
1001|20170101|42726001|4.719|93|9
1001|20170101|44115001|2.5850000000000004|79|8
1001|20170101|43235001|0.792|90|8
1001|20170101|43662001|1.0120000000000002|96|9
1001|20170101|43569001|1.0230000000000001|66|8
1001|20170101|44100001|1.529|86|9
1001|20170101|42685001|4.268|68|7
1001|20170101|42979001|4.059|64|8
1001|20170101|42658001|1.9690000000000003|83|8
1001|20170101|43049001|1.1|73|8
1001|20170101|43828001|5.489000000000001|74|8
1001|20170101|43546001|8.789000000000001|88|9
1001|20170101|44120001|4.389|70|8
1001|20170101|42524001|3.8390000000000004|114|12
1001|20170101|43386001|7.2490000000000006|84|9
1001|20170101|42673001|3.619|67|7
1001|20170101|43506001|7.689000000000001|69|8
1001|20170101|42425001|3.5090000000000003|73|8
1001|20170101|43106001|1.639|83|8
1002|20170101|43302001|2.7390000000000003|78|8
1002|20170101|42612001|12.089|85|9
1002|20170101|42563001|4.1690000000000005|123|12
1002|20170101|44099001|2.519|75|8
1002|20170101|42265001|4.279000000000001|84|9
